"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","small molecule binding","GO:0036094","0.0001566427269619486","3.8050897649292295","6473","95","49","24018","ACTA1,ACTB,ACTBL2,TUBA1C,TUBB3,TUBB4A,TUBA8,CAMK2A,TUBA3A,TUBB2A,TUBB5,SPTAN1,ATP5F1A,VDAC1,SYN1,ATP5F1B,TUBB4B,TPPP,GAPDH,HSPA8,TUBA4A,ATP1A2,CALML3,PPIA,GNAO1,SEPTIN7,ACO2,CAMK2B,ACTN4,SYN2,VDAC2,UQCRC2,BSN,CYCS,TUBB6,RPS27A,EEF1A1,COX5B,CKB,CNP,ATP6V1B2,SEPTIN5,NSF,ENO2,CKMT1,HK1,ACAT1,DNM1,GOT2"
"GO:MF","proton-transporting ATP synthase activity, rotational mechanism","GO:0046933","0.00021668396056657267","3.6641732349433913","16","95","4","24018","ATP5F1A,ATP5F1B,ATP5ME,ATP5PF"
"GO:MF","kinase binding","GO:0019900","0.00042941991079884813","3.367117822616126","823","95","15","24018","ACTB,ACTBL2,VDAC1,SYN1,MAP2,TUBA4A,YWHAG,DPYSL2,STXBP1,YWHAZ,CAMK2B,MAPT,NSF,ATP1B1,DNM1"
"GO:MF","ion binding","GO:0043167","0.0004328427518778351","3.363669850517758","6250","95","47","24018","ACTA1,ACTB,ACTBL2,TUBA1C,TUBB3,TUBB4A,TUBA8,CAMK2A,TUBA3A,TUBB2A,TUBB5,SPTAN1,ATP5F1A,VDAC1,SYN1,ATP5F1B,TUBB4B,TPPP,HSPA8,TUBA4A,ATP1A2,CALML3,PPIA,GNAO1,SEPTIN7,ACO2,CAMK2B,ACTN4,SYN2,VDAC2,UQCRC2,BSN,CYCS,TUBB6,RPS27A,EEF1A1,COX5B,CKB,ATP6V1B2,SEPTIN5,NSF,ENO2,CKMT1,HK1,ACAT1,DNM1,GOT2"
"GO:MF","protein heterodimerization activity","GO:0046982","0.0006886549392451833","3.161998333273433","350","95","10","24018","H2AX,H2BC1,H4C1,H2AJ,ATP1A2,H2BC21,YWHAE,H3F4,H2BC3,ATP1B1"
"GO:MF","proton transmembrane transporter activity","GO:0015078","0.0009635946076503454","3.0161056390122707","145","95","7","24018","ATP5F1A,ATP5F1B,SLC25A5,SLC25A4,ATP5ME,ATP6V1B2,ATP5PF"
"GO:MF","structural constituent of postsynaptic actin cytoskeleton","GO:0098973","0.0011151569005384227","2.9526640238766637","7","95","3","24018","ACTB,ACTBL2,CAMK2B"
"GO:MF","proton channel activity","GO:0015252","0.0012347858659306156","2.9084083503459772","24","95","4","24018","ATP5F1A,ATP5F1B,ATP5ME,ATP5PF"
"GO:MF","monoatomic ion transmembrane transporter activity","GO:0015075","0.0018172704200968995","2.7405804424126963","806","95","14","24018","ATP5F1A,VDAC1,ATP5F1B,SLC25A5,ATP1A2,YWHAE,VDAC2,SLC25A4,ATP5ME,ATP6V1B2,SFXN3,ATP5PF,ATP1B1,GNB2"
"GO:MF","microtubule binding","GO:0008017","0.006457751899508655","2.1899186441661973","270","95","8","24018","MAP2,TPPP,GAPDH,MAP6,MAPT,MAP1A,DNM1,MAP1B"
"GO:MF","actin filament binding","GO:0051015","0.009675111860043831","2.014344005128798","206","95","7","24018","SPTAN1,CFL1,DBN1,ACTN4,TAGLN3,CORO1A,SPTBN1"
"GO:MF","ATP binding","GO:0005524","0.011981482058626357","1.9214894582344153","1507","95","18","24018","ACTA1,ACTB,ACTBL2,CAMK2A,ATP5F1A,VDAC1,SYN1,ATP5F1B,HSPA8,ATP1A2,CAMK2B,SYN2,VDAC2,CKB,ATP6V1B2,NSF,CKMT1,HK1"
"GO:MF","adenyl nucleotide binding","GO:0030554","0.012242076677867213","1.9121449046383079","1659","95","19","24018","ACTA1,ACTB,ACTBL2,CAMK2A,ATP5F1A,VDAC1,SYN1,ATP5F1B,GAPDH,HSPA8,ATP1A2,CAMK2B,SYN2,VDAC2,CKB,ATP6V1B2,NSF,CKMT1,HK1"
"GO:MF","ubiquitin protein ligase binding","GO:0031625","0.01584870672453376","1.8000061710054815","306","95","8","24018","TUBB5,SLC25A5,HSPA8,YWHAZ,ACTN4,YWHAE,RPS27A,CKB"
"GO:MF","adenyl ribonucleotide binding","GO:0032559","0.01724313356090185","1.7633838078532367","1549","95","18","24018","ACTA1,ACTB,ACTBL2,CAMK2A,ATP5F1A,VDAC1,SYN1,ATP5F1B,HSPA8,ATP1A2,CAMK2B,SYN2,VDAC2,CKB,ATP6V1B2,NSF,CKMT1,HK1"
"GO:MF","GTPase activity","GO:0003924","0.019973039822547375","1.6995558320902346","744","95","12","24018","TUBB3,TUBB4A,TUBB2A,TUBB5,TUBB4B,TPPP,GNAO1,TUBB6,EEF1A1,SEPTIN5,GNB2,DNM1"
"GO:MF","MHC class I protein binding","GO:0042288","0.021052209271516648","1.6767023214871195","17","95","3","24018","TUBB5,ATP5F1A,ATP5F1B"
"GO:MF","GTPase activating protein binding","GO:0032794","0.021052209271516648","1.6767023214871195","17","95","3","24018","CAMK2A,TUBB5,GNAO1"
"GO:MF","ubiquitin-like protein ligase binding","GO:0044389","0.023238220014131308","1.6337971408103735","323","95","8","24018","TUBB5,SLC25A5,HSPA8,YWHAZ,ACTN4,YWHAE,RPS27A,CKB"
"GO:MF","inorganic cation transmembrane transporter activity","GO:0022890","0.024743733045328627","1.606534778486857","641","95","11","24018","ATP5F1A,ATP5F1B,SLC25A5,ATP1A2,YWHAE,SLC25A4,ATP5ME,ATP6V1B2,ATP5PF,ATP1B1,GNB2"
"GO:MF","cytoskeletal regulatory protein binding","GO:0005519","0.024904712990267006","1.6037184588487439","3","95","2","24018","MAP2,MAP1B"
"GO:MF","ATP-dependent protein disaggregase activity","GO:0140545","0.024904712990267006","1.6037184588487439","3","95","2","24018","HSPA8,NSF"
"GO:MF","structural constituent of postsynaptic intermediate filament cytoskeleton","GO:0099184","0.024904712990267006","1.6037184588487439","3","95","2","24018","INA,NEFL"
"GO:MF","transmembrane transporter activity","GO:0022857","0.029010727890217664","1.5374413744465893","1171","95","15","24018","ATP5F1A,VDAC1,ATP5F1B,SLC25A5,ATP1A2,YWHAE,VDAC2,SLC25A4,HNRNPA3,ATP5ME,ATP6V1B2,SFXN3,ATP5PF,ATP1B1,GNB2"
"GO:MF","monoatomic cation transmembrane transporter activity","GO:0008324","0.04197239430372492","1.3770362558722202","680","95","11","24018","ATP5F1A,ATP5F1B,SLC25A5,ATP1A2,YWHAE,SLC25A4,ATP5ME,ATP6V1B2,ATP5PF,ATP1B1,GNB2"
"GO:MF","ATPase-coupled monoatomic cation transmembrane transporter activity","GO:0019829","0.04757333296780121","1.3226364210245383","59","95","4","24018","ATP5F1B,ATP1A2,ATP6V1B2,ATP1B1"
